Agreement ID,Status,Agreement Type,Remark Text,Remark Month,Remark Year,Label,Positive/Negative Binary,Positive,Negative,Neutral
22-A-013,Active,Exclusive License,"Hello Teana,     Please see attached.      Let us know if you would rather have the certificate actually mailed to you.     Best,",May,2022,Neutral,Positive,0.01424443069845438,0.012919464148581028,0.9728361964225769
22-A-013,Active,Exclusive License,"Hi Teana,   Can you help with this?     Many thanks –   TT     ",May,2022,Neutral,Positive,0.06488153338432312,0.0349750816822052,0.9001432657241821
22-A-013,Active,Exclusive License,"Teana,     The original stock certificate has been shipped via Fed-Ex.     The tracking number is: 272822689789.     Best,",May,2022,Neutral,Positive,0.011265883222222328,0.004189713392406702,0.9845443367958069
22-A-013,Active,Exclusive License,"Thank you,",May,2022,Neutral,Positive,0.11873231828212738,0.03092874214053154,0.8503389358520508
22-A-013,Active,Exclusive License,"Yes, probably so.  This also has some complicated inventor elements on the COH side, so I’m sure they have it at a higher surveillance frequency.     ",May,2022,Neutral,Positive,0.026586946099996567,0.023304687812924385,0.9501082897186279
22-A-013,Active,Exclusive License,Thank you.   Manal     ,May,2022,Neutral,Positive,0.16291940212249756,0.11014685779809952,0.7269337773323059
22-A-133,Active,Exclusive License,"Hi Chase,   A partially signed copy of the amendment is attached.Â  Could you have it counter signed and revert a fully executed copy, at your convenience?Â  Â    Best Regards,",September,2021,Neutral,Positive,0.029458042234182358,0.014263910241425037,0.9562780857086182
22-A-133,Active,Exclusive License,"Hi,   What do you think of their edits to Section 3.A?  This is a free license to a non-profit, so I’m not sure how much we should care.   Thanks,   Eric    ",September,2021,Neutral,Negative,0.03252531960606575,0.03550456836819649,0.9319702386856079
22-A-133,Active,Exclusive License,"    Attached is the final agreement for your reference.  Thelma Tennan cc'd you on  SIGNATURE REQUEST: 2020-01-19 (final) University of Chicago and MAPSCorps License Agreement (745805818_2) Open agreement     Attached is the final agreement between:  · University Of Chicago · Bill Payne · Nia Abdullah  You can also open it online to review its activity history.  Thelma Tennan had previously added you to this agreement for your information only.   Need your own documents signed? Adobe Sign can help save you time. Learn more. To ensure that you continue receiving our emails, please add adobesign@adobesign.com to your address book or safe list.  Terms of Use | Report Abuse Â© 2022 Adobe. All rights reserved. ",January,2022,Neutral,Positive,0.05855278670787811,0.006414142437279224,0.9350330829620361
22-A-133,Active,Exclusive License,"Hi Teana,   The pre-negotiation checklist, pre-execution checklist, term summary and final word version of the MAPSCorps license that I will be routing to Bill for signatures shortly are attached.   Thanks, TT   THELMA TENNANT, ",January,2022,Neutral,Positive,0.07984349131584167,0.01592240482568741,0.9042340517044067
22-A-133,Active,Exclusive License,"Hi,   This is an Agreement (or maybe two) in negotiation to add.   I think all the details are in this thread, but let me know if you have any questions.   Thanks,   Eric    ",February,2021,Neutral,Positive,0.04243171960115433,0.028755778446793556,0.9288125038146973
22-A-133,Active,Exclusive License,"Generally that’s right, although I don’t know if we’re restating the whole agreement with NowPow or just entering into a short amendment.   Thanks,   Eric    ",February,2021,Neutral,Positive,0.06190614029765129,0.04783543199300766,0.8902584314346313
22-A-056,Active,Exclusive License,"Thank you for the e-intro!  We’re delighted to be on the team!                       Brenda Herschbach Jarrell, PhD, JD    Choate, Hall & Stewart LLP Two International Place Boston, MA 02110 work office: +1 617 248 5175  facsimile: +1 617 502 5002   cellular: +1 617 901 2529  home office: +1 781 259 0871  skype: Brenda.H.Jarrell.PhD bjarrell@choate.com ",June,2021,Neutral,Positive,0.2518063485622406,0.014356142841279507,0.7338374853134155
22-A-056,Active,Exclusive License,"Thelma and Luke,      I’d like to introduce our IP counsel Brenda Jarrell and her associate, Charles Li of Choate.      In the spirit of ensuring tight collaboration on the IP front, it would be great for Brenda and Charles to be introduced to the University’s counsel for CIRTS at NRF.      Thank you!     Best,",June,2021,Positive,Positive,0.6575911641120911,0.006908678449690342,0.33550015091896057
22-A-056,Active,Exclusive License,"Matt, thanks for the intro!     Hi Brenda and Charles, it’s nice to meet you.  Our counsel for this case (case #UCHI 18-T-677; ARCD.P0678WO) is Laurie Stellman and Gina Shishima at Norton Rose.  I’ll make sure to copy you on correspondences regarding prosecution matters.     Luke     Luke Hwang, Ph.D.  Associate Manager, Intellectual Property and Technology Development  ",June,2021,Neutral,Positive,0.03394357115030289,0.015484573319554329,0.9505718946456909
22-A-056,Active,Exclusive License,"Hi Eric,   Could you run a visual compliance check for Tornado Bio?     Thank you!  Thelma",June,2021,Neutral,Positive,0.02118961699306965,0.01003809180110693,0.968772292137146
22-A-056,Active,Exclusive License,"Hi Thelma,  Thanks for getting this over. We will review and circle back as soon as possible.   Best,",July,2021,Neutral,Positive,0.03146729990839958,0.01950845681130886,0.9490243196487427
22-A-056,Active,Exclusive License,"Hi Thelma,      Thanks for the productive discussion yesterday.      Wanted to send a quick note - after you get the chance to speak with counsel on the items discussed, if possible to send an estimated timeframe for response that would be incredibly helpful.      Since we’re getting very close, we want to make sure we’re in a position to execute once the opportunity is there.       Best,",August,2021,Neutral,Positive,0.23278549313545227,0.025138426572084427,0.74207603931427
22-A-056,Active,Exclusive License,"Ah ok - thanks!  I’m not too worries - down to the last few issues so I think we will just call this the “negotiation period.”     Thelma R. Tennant Director, Business Development & Licensing   University of Chicago    On Aug 25, 2021, at 11:18 AM, Teana Stocco ",August,2021,Neutral,Positive,0.020759217441082,0.017470380291342735,0.9617703557014465
22-A-056,Active,Exclusive License,"Hi Teana,   We’re close to wrapping up the Tornado license, so I was wondering if you could help me get an updated number for the historics to put in the license.     The portofolios are:  18-T-0677  21-T-120     The number I have in at the moment is:   $39,,949.00     Could you let me know if this is accurate?     Thanks, Thelma        THELMA TENNANT, ",September,2021,Neutral,Positive,0.039315950125455856,0.029347041621804237,0.9313369989395142
22-A-056,Active,Exclusive License,"Thanks.  Yes not paid yet however half of that amount was just in process of being billed (like yesterday) and the other half should have been paid, I just sent Matt an inquiry on the payment.     Doreen     ",September,2021,Neutral,Negative,0.03430191054940224,0.06400598585605621,0.9016921520233154
22-A-056,Active,Exclusive License,"Thelma and broader Uchicago licensing team,      Thanks very much for the kind words, this is indeed an exciting day! Both a major step for Tornado Bio as a company and the beginning of what will hopefully be a long and very productive relationship.      Thelma, we’d like to thank you in particular for your approach to these negotiations. All of us on the Tornado side have remarked, at least once, that this has been one of the most well-run licensing discussions we’ve had, collectively. That is a direct reflection of the level of responsiveness, thoroughness, and professionalism that you brought to each interaction.      There is a good deal of work to be done, but we are thrilled by the opportunity to take Bryan’s work forward.      We hope you and the entire team there at Polsky have a fantastic long weekend. And we will certainly be connecting again soon.      Kind Regards,",September,2021,Neutral,Positive,0.3729303479194641,0.010471953079104424,0.6165977120399475
22-A-056,Active,Exclusive License,"Hello,     I would also like to extend my thanks and congratulations to everyone.  This has been a very important day for Tornado – the CIRTS license is a keystone for building the company, and a major milestone for us.  It is a privilege to be in the position to take such a potentially impactful technology like CIRTS and move forward with building it into therapeutics that can meaningfully impact patients’ lives.      Thelma- thank you for the kind note, and for how well run this whole process has been.  We also hope that this is just the beginning of the relationship between Tornado and U. Chicago, and are looking forward to continuing to partner with you in the future.       Congratulations to everyone, I hope you all have a restful and enjoyable long weekend.  Best wishes,",September,2021,Positive,Positive,0.6996744871139526,0.007567586377263069,0.29275792837142944
22-A-056,Active,Exclusive License,"Thanks Bryan!        Luke – this is in references to the CIRTS technologies.  Will circle around with you on next steps.     Best,",September,2021,Neutral,Positive,0.03879823163151741,0.009007271379232407,0.9521945118904114
22-A-056,Active,Exclusive License,"Hi Bill and Teana,     The checklists, term summary and final word version of the Tornado Bio license are attached.     Let me know if you have any questions!     Have a great weekend  -  Thelma     THELMA TENNANT, ",September,2021,Neutral,Positive,0.024134954437613487,0.016730012372136116,0.9591349959373474
22-A-056,Active,Exclusive License,"Thelma,     Some comments marked on the attached.     I added a limited MFN provisions in Section 8, so that if the company gives a better deal on transfer rights in a subsequent financing than they’re offering us, we will get those terms.  I don’t know if they’ll go for this, but it’s worth a shot unless you think it’s going to upset the apple cart.     Please let me know if you’d like to discuss.     Russ     Russell J. Herron  Sr. Associate General Counsel  University of Chicago  773-401-1664 (mobile)           ",September,2021,Neutral,Negative,0.028827503323554993,0.03636942803859711,0.9348031282424927
22-A-056,Active,Exclusive License,Thank you!     ,September,2021,Neutral,Positive,0.08406135439872742,0.013423828408122063,0.9025148153305054
22-A-056,Active,Exclusive License,"Yes, will do!     Russell J. Herron  Sr. Associate General Counsel  University of Chicago  773-401-1664 (mobile)           ",September,2021,Neutral,Positive,0.010065175592899323,0.00836431048810482,0.9815705418586731
22-A-056,Active,Exclusive License,"Hi Teana,      Please see the attached Progress Report from Tornado Bio. Let us know if there are any questions, there.      I can also confirm approval of the University’s shares. Our counsel should soon be reaching out to you via Carta to enable your access to the certificate.      Best,",January,2022,Neutral,Positive,0.05777522921562195,0.008700250647962093,0.933524489402771
22-A-056,Active,Exclusive License,"Yes, we are aware.   Thanks for flagging in the pR!     ",January,2022,Neutral,Negative,0.01630415953695774,0.02166769839823246,0.9620280861854553
22-A-056,Active,Exclusive License,,August,2022,Neutral,Positive,0.014159188605844975,0.009457082487642765,0.9763836860656738
22-A-056,Active,Exclusive License,"Hi Luke,  Thanks for confirming. We had another minor delay but think final execution docs will be sent tomorrow (8/2).   Will keep you posted if anything changes.   Best,",August,2022,Neutral,Negative,0.044095128774642944,0.1135372444987297,0.8423675894737244
22-A-056,Active,Exclusive License,"Yep, the change is fine.     Russell J. Herron  Sr. Associate General Counsel  University of Chicago  773-702-7241           ",July,2022,Neutral,Positive,0.007748833857476711,0.005105020944029093,0.9871461391448975
22-A-056,Active,Exclusive License,Thanks Matt.  I am acknowledging receipt and just sent our counsel this final draft.       Luke     ,July,2022,Neutral,Positive,0.16727608442306519,0.013951334170997143,0.8187726140022278
22-A-056,Active,Exclusive License,"Hi Matt,     Congratulations on being so close to the finish line.  We will wait for the documents.  It will be our ED, Bill Payne (billpayne@uchicago.edu ",July,2022,Neutral,Positive,0.016006091609597206,0.011239643208682537,0.972754180431366
22-A-056,Active,Exclusive License,Hi Thelma.  I’ve reviewed the ROFR Agreement and the Voting Agreement.  Neither contain any unusual or problematic terms.     Russ     Russell J. Herron  Sr. Associate General Counsel  University of Chicago  773-702-7241           ,July,2022,Neutral,Positive,0.012284722179174423,0.008506089448928833,0.9792091846466064
22-A-056,Active,Exclusive License,"Hi Russ,  See below and attached; would you mind taking a look at these and see if we need any modifications?  Best,",July,2022,Neutral,Negative,0.02475641667842865,0.03306857869029045,0.9421749711036682
22-A-056,Active,Exclusive License,Thanks Teana!  Thelma and I will catch up with the PI regarding the issue.     ,July,2022,Neutral,Negative,0.026239482685923576,0.043099142611026764,0.9306614398956299
22-A-056,Active,Exclusive License,"Hi Teana,      Please see the attached progress report.      Best,",July,2022,Neutral,Positive,0.03122176043689251,0.010705191642045975,0.9580729603767395
22-A-056,Active,Exclusive License,"Hi Teana,      I hope you are well.      One item has come up as part of diligence for our upcoming financing, we need to update the date of issuance for UChciago’s stock from the current date (10/13/21 – date of signed SPA) to the date the board approved the shares (1/20/22). This in no way impacts the shares, but just cleans-up the timeline, as shares cannot be issued prior to board approval.      You may get a ping from Carta on this change, so just wanted to give you the context.      CC to Thelma and Luke for their visibility.      Best,",July,2022,Neutral,Positive,0.03796277567744255,0.027143387123942375,0.9348938465118408
22-A-056,Active,Exclusive License,"Hi, Anyone else who needs to be looped in? Thanks, Eric   Begin forwarded message:     ",October,2022,Neutral,Positive,0.03003881312906742,0.011858096346259117,0.9581030607223511
22-A-056,Active,Exclusive License,"That would be me.   I’ll connect with Russ on this.  Thanks! TT   Thelma R. Tennant Director, Business Development & Licensing   University of Chicago    On Oct 20, 2022, at 9:49 AM, Teana Stocco ",October,2022,Neutral,Positive,0.04183999076485634,0.008679701015353203,0.9494802951812744
22-A-021,Active,Exclusive License,"Hi Eric,   Could you run a Visual Compliance check on Heiothera?   (no website)   Thank you! Thelma   THELMA TENNANT, ",August,2021,Neutral,Positive,0.019622905179858208,0.012216072529554367,0.9681610465049744
22-A-021,Active,Exclusive License,"Hi Jeff,   Sure thing!  I just sent a calendar invite with a Zoom link; let me know if you did not receive it and I can resend.  We look forward to talking with you on Thursday.  Best,",August,2021,Neutral,Positive,0.12299902737140656,0.018821189180016518,0.8581798076629639
22-A-021,Active,Exclusive License,I’m working on the preneg checklist (trying to be better!) and will send shortly.     It is a Hubbell company.  The other person involved is Carlo Passeri:  Carlo Passeri carlo@heiothera.com   I’ll work on an address for them.  TT   ,August,2021,Neutral,Positive,0.014516516588628292,0.008687229827046394,0.9767962694168091
22-A-021,Active,Exclusive License,"Hi Jeff and Carlo,   Thank you for your quick and thoughtful review!      We’re happy to have a call to go through the comments and changes.     Here’s a few times/days that work on our end; do any of these mesh with your schedule?   Wednesday, August 3:  12:00-12:30 Thursday, August 4:  12:30-1:00, 3:00-3:30, 4:00-5:00 Monday, August 9:  9:00-10:00, 4:00-5:00 Tuesday, August 10:  4:00-5:00 Wednesday, August 11:  9:00-10:00, 11:00-12:30, 2:00-3:00   Best,",August,2021,Neutral,Positive,0.036919306963682175,0.009758568368852139,0.9533221125602722
22-A-021,Active,Exclusive License,"Hi Thelma,  Please see our thoughts on the term sheet.  Can we schedule a call to go through them?  Best,",August,2021,Neutral,Positive,0.01836433820426464,0.014013871550559998,0.9676217436790466
22-A-021,Active,Exclusive License,"Hi Teana,  From Heiothera; I asked for their business plan in preparation for the license.   Can you stick in the agreement record?     Many thanks! TT   ",August,2021,Neutral,Positive,0.04598649591207504,0.014242665842175484,0.9397708773612976
22-A-021,Active,Exclusive License,"Hi Jeff,   Thank you for the update and for the pitch deck – much appreciated.         We look forward to hearing from you once you’ve had time to discuss with the Heiothera team.  Best,",August,2021,Neutral,Positive,0.3769189119338989,0.01454207580536604,0.6085389852523804
22-A-021,Active,Exclusive License,"Hi Jeff and Carlo,   Please see the attached termsheet.  Thank you for the conversation last week; it was very helpful to hear what you’re thinking about the development of the technology and to talk through some of the challenges we need to navigate.  We have proposed some alternatives in a few of the spots, based on our conversation, that hopefully are acceptable to the company, and were able to accept many of the proposed changes in financials, so hopefully that’s good news.      One additional request:  (and my apologies if you’ve already sent this either to me or someone else on the team; I can’t seem to put my hands on it!)  - when you get a chance, could you send us your latest business plan/pitch deck?   We of course will hold this in confidence!      Best Regards,",August,2021,Neutral,Positive,0.13641996681690216,0.018798183649778366,0.8447818756103516
22-A-021,Active,Exclusive License,"Hi Carlo and Jeff,   Thank you for a very productive call last week; it was great to talk through the term sheet and we really appreciate you sharing updates on the company fundraising efforts and advances!   I’ve attached the term sheet and I think we are all set for this – the proposed modifications to sublicensing looked good.    Would you like me to get going with a draft of the license agreement, or hold off for now until you are a little closer to closing on funding?      Let us know if there’s anything else we can do to help advance the discussions with UTEK!      Jeff – I have not forgotten about the VC intros for Arrow, and will get these out within the next week.  Best,",October,2021,Neutral,Positive,0.0736699104309082,0.02377418987452984,0.9025558829307556
22-A-021,Active,Exclusive License,"Hi Jeff and Carlo,   Attached, please find a draft license agreement for your review, which incorporates the terms agreed upon in the term sheet (attached for convenience).      Please let me know if it would be helpful to hop on a call to discuss, once you’ve had time to review.   Best Regards,",October,2021,Neutral,Positive,0.052032649517059326,0.017381398007273674,0.9305859804153442
22-A-021,Active,Exclusive License,"    Attached is the final agreement for your reference.  Thelma Tennan cc'd you on  SIGNATURE REQUEST: Heiothera.UChicago.Hubbell.ExLicense2021_FINAL Open agreement     Attached is the final agreement between:  · University Of Chicago · Jeffrey A Hubbell · Bill Payne  You can also open it online to review its activity history.  Thelma Tennan had previously added you to this agreement for your information only.   Need your own documents signed? Adobe Sign can help save you time. Learn more. To ensure that you continue receiving our emails, please add adobesign@adobesign.com to your address book or safe list.  Terms of Use | Report Abuse Â© 2021 Adobe. All rights reserved. ",October,2021,Neutral,Positive,0.04010631889104843,0.006180364638566971,0.9537132382392883
22-A-021,Active,Exclusive License,"Hi Jeff,   Thank you!  I just sent the final document to your jeff@heiothera.com email address for signatures.     Best Regards,",October,2021,Neutral,Positive,0.017621802166104317,0.011072470806539059,0.9713057279586792
22-A-021,Active,Exclusive License,"     Attached is Your Copy (Cc) of SIGNATURE REQUEST: Heiothera.UChicago.Hubbell.ExLicense2021_FINAL Thelma Tennan has copied you on SIGNATURE REQUEST: Heiothera.UChicago.Hubbell.ExLicense2021_FINAL. After all participants complete the document you will receive a final PDF copy by email.  To: jeff@heiothera.com and Bill Payne  ",October,2021,Neutral,Positive,0.021435637027025223,0.009066717699170113,0.9694976806640625
22-A-021,Active,Exclusive License,"Bill and Teana,   Attached, please find the final word version, checklists, and term summary for the HeioThera license.  I will be routing it for signatures via AdobeSign shortly.   Best,",October,2021,Neutral,Positive,0.025258254259824753,0.004724031314253807,0.970017671585083
22-A-021,Active,Exclusive License,"Hi Thelma,   Please find our comments, attached.   The only major issue is the Global Access requirement.  While we understand the intent, we are concerned that this is a poison pill that could well kill any meaningful exit by acquisition by any major pharma partner and thus create a major financing obstacle.  The ultimate pharma partner might chose such a route, but to be compelled to such a route is an entirely separate matter.  It really takes away the exclusivity of the license.  We have seen this sort of a requirement in agreements associated with sponsorship from the Gates Foundation, but never in any other situation.  This seems very difficult as written.   Best,",October,2021,Neutral,Negative,0.06189791485667229,0.17446573078632355,0.7636363506317139
22-A-021,Active,Exclusive License,"Hi Themla,   Thank you very much for your flexibility.  Since our lead VC is Japanese and worries about everything, I would be grateful if we could simply delete the provision for global access.  I think it will avoid hand-wringing.     Many thanks, and eager to execute,   Jeff     Sent from Mail for Windows   ",October,2021,Neutral,Positive,0.34761473536491394,0.03225475549697876,0.6201305389404297
22-A-021,Active,Exclusive License,"Hi Thelma,  Super.     1. I can be the signatory, Jeffrey A Hubbell, CEO 2. Today or tomorrow are both good.   3. AdobeSign works great.   Thanks very much,   Jeff     Sent from Mail for Windows   ",October,2021,Neutral,Positive,0.27674952149391174,0.017660148441791534,0.7055903077125549
22-A-021,Active,Exclusive License,"Hi Thelma,   Fantastic, thank you.     Please do begin with the drafting of the license.  The timing for that would be right.   All the best,   Jeff   P.s.:  Thanks in advance for the Arrow introductions.   Sent from Mail for Windows   ",October,2021,Neutral,Positive,0.05748969316482544,0.013610812835395336,0.9288994669914246
22-A-021,Active,Exclusive License,"Thanks Teana. These amounts look accurate to me through 8/31/2021. What date are we using for historic costs in the agreement? We have not received legal bills from Norton for the month of September as of yet, but we can reach out if needed.   · Nick   NICK NEU Financial Analyst ",October,2021,Neutral,Negative,0.06190963834524155,0.06933187693357468,0.8687584400177002
22-A-021,Active,Exclusive License,"Hi Teana,   The prenegotiation checklist for Heiothera is attached.   I’ll send out the draft license shortly!   TT   THELMA TENNANT, ",October,2021,Neutral,Positive,0.012972022406756878,0.0045950948260724545,0.9824328422546387
22-A-021,Active,Exclusive License,"Will do; I should be able to get this out to you sometime towards the end of next week.  Thank you for your continued partnership on this!   Best,",October,2021,Neutral,Positive,0.2997225224971771,0.011486190371215343,0.6887913346290588
22-A-021,Active,Exclusive License,"Hi Eric,   Could you do a VC check on “Heiothera” when you get a chance?   Thank you,",October,2021,Neutral,Positive,0.02678143046796322,0.021619781851768494,0.9515988230705261
22-A-021,Active,Exclusive License,    ,October,2021,Neutral,Positive,0.014159188605844975,0.009457082487642765,0.9763836860656738
22-A-021,Active,Exclusive License,"Hi Ozge,     Congratulations to HeioThera for meeting the GSIF co-investment requirement!     I confirm that HeioThera has an exclusive license with The University of Chicago, which was executed in October, 2021.        They have exclusively licensed two patent portfolios, associated with UChicago reference numbers 19-T-024 and 21-T-012.   The portfolio for 19-T-024 includes a US application and several foreign applications.   The portfolio for 21-T-012 comprises a PCT, and is yet to be nationalized.        HeioThera has also non-exclusively licensed technical information related to 19-T-024 and 21-T-012, as is fairly standard.        Please let me know if you have any additional questions about the license.  I am also copying in Shane Peace, who manages the patent portfolio and can provide you with any additional needed information regarding the technology.     Best Regards,",October,2022,Neutral,Positive,0.033146291971206665,0.004188024438917637,0.9626656770706177
22-A-021,Active,Exclusive License,"Thank you,",October,2022,Neutral,Positive,0.11873231828212738,0.03092874214053154,0.8503389358520508
22-A-021,Active,Exclusive License,"Teana,  Please find attached our progress report.  Enjoy the weekend.   Carlo  On Wed, Jul 13, 2022 at 11:48 AM Teana Stocco ",July,2022,Neutral,Positive,0.01985779218375683,0.012500254437327385,0.9676419496536255
22-A-021,Active,Exclusive License,"Attached.  Please let us know if you have any questions.   On Wed, Feb 1, 2023 at 11:17 AM Teana Stocco ",February,2023,Neutral,Negative,0.012872681021690369,0.016279103234410286,0.9708482027053833
22-A-025,Active,Non-Exclusive License,"Hi Teana,  Looping you in on these discussions with Sanofi for the Wilson tech!   ",July,2021,Neutral,Positive,0.041021302342414856,0.018908564001321793,0.9400701522827148
22-A-025,Active,Non-Exclusive License,"Hi Teana,   Yes. The term sheet should be same for both because the more recent tech number refers to antibodies that were left off of the original tech. summary (if that makes sense). In short, both number refer to the same group of antibodies.   Anna   ANNA DEMBO, Ph.D. Associate Manager, Intellectual Property and Technology Development ",August,2021,Neutral,Positive,0.0189389418810606,0.014676040038466454,0.9663849472999573
22-A-025,Active,Non-Exclusive License,"Hi Eric,  Could you run a Visual Compliance check on Sanofi?   ",August,2021,Neutral,Negative,0.010933629237115383,0.01139209233224392,0.9776743054389954
22-A-025,Active,Non-Exclusive License,"Thelma –    Sorry, I had a typo in my response – our original Upfront was $40,000.  I’m assuming that the $460,000 was just an error and that you meant $60,000 – but that still doesn’t match your comment of $2,500/mAb (16 x $2,500 = $40,000).   Please advise on the Upfront Fee.   Thanks - Eric   ",October,2021,Neutral,Negative,0.035871125757694244,0.040698885917663574,0.9234300255775452
22-A-025,Active,Non-Exclusive License,"Hello Thelma –    Thanks for your email – I hope everything is going well in Chicago.   The team has been trying to decide what they want to do.   I do have one question –    In our Term Sheet, we proposed an upfront payment of $10,000.  In your counter to the Term Sheet, you propose $2,500/antibody ($40,000) but the edits when I accept them show $460,000.  Can you confirm what you are proposing for the Upfront Fee?   Also, we have been discussing whether you would be open to going back in to a Research Agreement with a defined Commercial License Agreement.  The goal of this approach would be to allow our team to continue to work to define which antibodies they really want versus taking a license to all sixteen.   Let me know what you think.  I’m happy to jump on a call if that makes it easier.   Thanks - Eric       ",October,2021,Neutral,Positive,0.07937389612197876,0.013406151905655861,0.9072198867797852
22-A-025,Active,Non-Exclusive License,"Hi Eric,   I am just checking to make sure you got my email!  I don’t want to be a pest, but have had a bit of email difficulty recently, so I was worried there might be a gap on my end.   I hope all is well!  Best,",October,2021,Neutral,Negative,0.03879568353295326,0.36033931374549866,0.6008650064468384
22-A-025,Active,Non-Exclusive License,"And, I’d be happy to hop on a quick call to work through this, if that would be helpful!   Have a good evening –  Thelma   ",October,2021,Neutral,Positive,0.4270849823951721,0.013039402663707733,0.5598756670951843
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Does 2:00 Eastern work for you?  If so, I can send around a Zoom.  Best,",October,2021,Neutral,Positive,0.01747998036444187,0.01592479832470417,0.9665951728820801
22-A-025,Active,Non-Exclusive License,Hello Thelma –    I just wanted to confirm that you received the revised NBTS for the neuraminidase mAbs.   Please let me know if you did not receive it and I will be happy to re-send it to you.   Best regards – Eric   ,November,2021,Neutral,Positive,0.1847131997346878,0.026381945237517357,0.7889049053192139
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Thank you for pinging.  We did receive the term sheet, and I think we can proceed with these terms.     I will prepare a draft agreement and should be able to send it to you by early next week at the latest.  Best Regards,",November,2021,Neutral,Positive,0.15006747841835022,0.012987153604626656,0.8369453549385071
22-A-025,Active,Non-Exclusive License,Good morning Thelma –    Thank you again for the clarification on the Non-Binding Term Sheet.   Here is a revised Non-Binding Term Sheet from Sanofi.  Please review and let me know if this acceptable.   I am available this afternoon and Friday if you would like to discuss further.   Best regards – Eric   ,November,2021,Neutral,Positive,0.045913971960544586,0.02559019811451435,0.9284958243370056
22-A-025,Active,Non-Exclusive License,"Hi Eric,   My apologies!  I’m still working on it but it is coming along.  I will send it out to you and Barbara this week, however.   Have a fantastic holiday, all!   Best,",November,2021,Neutral,Positive,0.2879147529602051,0.014987858012318611,0.6970974206924438
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Thanksgiving was good, although a little unexpectedly busy!   I hope you also had a lovely holiday.  I have attached a draft license agreement which I believe captures all the elements of the term sheet.   We would also love to get this finalized by years’ end, so I commit to turning redlines around quickly on this end!   Best Regards,",November,2021,Neutral,Positive,0.4043464958667755,0.017711622640490532,0.5779419541358948
22-A-025,Active,Non-Exclusive License,Thelma –   Thank you very much.  I just completed my review and have sent my comments on to my Team to collect their input.  I hope to have something back to you shortly.   Best regards – Eric   ,December,2021,Neutral,Positive,0.12995772063732147,0.03389423340559006,0.8361480236053467
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Thank you!   We look forward to your comments when they are cleared and ready for sending.  Best,",December,2021,Neutral,Positive,0.16080676019191742,0.014171543531119823,0.8250216245651245
22-A-025,Active,Non-Exclusive License,"Hi Teana,  Here’s the pre-neg checklist for that Sanofi license I’m working on.    I updated the AGR record to reflect that it’s a field limited Non-ex.    ",November,2021,Neutral,Positive,0.06269475817680359,0.007159995846450329,0.930145263671875
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Understood!   Hopefully this is a quick review for you; my apologies for the delay on our end – I had to connect with our legal counsel and was not able to get that wired together until yesterday evening!      Best,",December,2021,Neutral,Negative,0.028289513662457466,0.2581414580345154,0.7135689854621887
22-A-025,Active,Non-Exclusive License,"Good morning Thelma –    Thank you for sending over a draft of your License Agreement.  I have shared it internally with my team at Sanofi.     We have propose some edits to the draft License Agreement for your consideration and have attached both a redline and clean version to this email.   Please take a look and let me know if these edits are acceptable to you.  In an effort to keep the momentum, can I propose a quick call on either Thursday or Friday of this week to answer any questions that you may have on our comments?   Best regards – Eric     ",December,2021,Neutral,Positive,0.0990748330950737,0.033340420573949814,0.8675847053527832
22-A-025,Active,Non-Exclusive License,"Hi Eric,  I’ve attached the license agreement with our responsive redline.  In good news, we were able to accept many of the changes proposed by Sanofi, and had to respond on just a few substantive issues; much of the redline remaining is minor copy-editing.     I think that likely the most substantive changes remaining is that our legal counsel will not accept the changes to indemnification and insurance.  Hopefully the changes captured herein are acceptable to Sanofi.   Please let me know if it would be helpful to hop on a quick call to discuss, once you’ve had time to review!   Best Regards,",December,2021,Neutral,Positive,0.158383309841156,0.08298749476671219,0.7586292624473572
22-A-025,Active,Non-Exclusive License,"Thelma –    Thanks – I will take a look and share it with my Team.  I lose my Legal support after tomorrow afternoon due to vacation, so I will see what we can do on our end.   Best regards – Eric   ",December,2021,Neutral,Negative,0.0525037981569767,0.10531213879585266,0.8421840667724609
22-A-025,Active,Non-Exclusive License,"Hi Thelma –    Sure, I will send out a Meeting Planner.   Best regards – Eric   ",December,2021,Neutral,Positive,0.04781453311443329,0.022596251219511032,0.9295892715454102
22-A-025,Active,Non-Exclusive License,"Hello Thelma –    Happy New Year!!!  I hope that you had a great time over the holiday.   Now that we are back, I was able to get all of my team’s comments back and consolidated.     I am attaching our comments on the draft Agreement that you sent on 16 December.    Please take a look and let me know if this will be acceptable.   Perhaps we can touch-base towards the end of the week to see how your review is progressing.  Best regards – Eric   ",January,2022,Neutral,Positive,0.14239279925823212,0.03680602088570595,0.8208011984825134
22-A-025,Active,Non-Exclusive License,"Hi Eric,   Apologies for the slight delay in getting this back to you.   Our counsel reviewed several of the sections and provided feedback, but I have not yet received feedback from our risk management counsel regarding the proposed changes to the insurance language.     So, in the interest of continuing to move forward quickly on this, I reserved that section but wanted to get the rest of the redline back to you.  I hope that’s ok!   Please let me know if you have any questions, and I’ll send an update on the insurance feedback as soon as I receive it.   Best Regards,",January,2022,Neutral,Positive,0.0877779945731163,0.05849567428231239,0.853726327419281
