,Agreement ID,Status,Agreement Type,Remark Text,Remark Month,Remark Year,Label,Positive/Negative Binary,Positive,Negative,Neutral
977,21-A-046,Active,Exclusive License,"Hi John,     Apologies for coming in a bit late on my self-imposed deadline for these.       I’ve attached the three agreements.  They are cleaned up and include just a few more edits that either reflect our recent conversations on issues or clean up inconsistencies in the agreement.       There are a few things we need to wrap up the Sponsored Research Agreement:    1. Could you provide the mutual indemnification language that you usually use?   We are still awaiting feedback from our sponsored research team on this section and the warranties section, but this might be helpful to nudge them into a response.    2. We still need a statement of work for Exhibit A.   My understanding is that Iwaki was going to draft this.    3. Please let me know if there is any Iwaki background IP that should be listed in Exhibit C.        I believe that the technology license and the trademark license are in fairly good shape; let me know if Iwaki concurs and I will prepare final versions for signatures.      I’ve attached the MBL trademark brand guide, which will be included as an exhibit in the trademark agreement.        Let me know if you have any additional comments or concerns, or if it would be helpful to hop on a quick call to discuss.  I am out of the office until January 4th, but would be happy to have a call that week.   Best Regards,",December,2020,Neutral,Positive,0.0459933839738369,0.0219852961599826,0.9320213794708252
978,21-A-046,Active,Exclusive License,"Hi Thelma     Bret and I are reviewing the scope of work document together shortly.  I’ll send it over when complete.   Thanks, Eric     ",January,2021,Neutral,Positive,0.1157858371734619,0.0127680031582713,0.8714461922645569
979,21-A-046,Active,Exclusive License,"Hi Teana,   Can you stick this in Inteum with the other Iwaki stuff?     YAY!   Almost done with this one!!   TT     ",February,2021,Neutral,Positive,0.0618135742843151,0.037314336746931,0.9008720517158508
980,21-A-046,Active,Exclusive License,"Hi Adam,        I’ve sent the two licenses to our signatory for execution, and will send those to John as soon as they are ready.   Could you have the attached sponsored research agreement signed and revert it to John?     Best Regards,",February,2021,Neutral,Positive,0.1337756216526031,0.0089451726526021,0.8572791814804077
981,21-A-046,Active,Exclusive License,"Hi Bill,     Attached, please find two partially executed licenses for your review and signature.   One agreement licenses technical information developed by Brett Grasse at MBL, related to the development of a salt water aquarium system for model organisms.       The second is a trademark license, that will allow Iwaki to use the MBL trademark on products developed in collaboration with MBL.    Stefan Quick and Jeremy Manier in the Office of Communications have reviewed and approved the use of the MBL marks (which include the UC mark and logo) for this purpose, and the license requires that any instances of use be approved by the University.       Please let me know if you have any questions.   Best,",February,2021,Neutral,Positive,0.0588538162410259,0.0122961942106485,0.928849995136261
982,21-A-046,Active,Exclusive License,"Hi John,   Attached, please find the fully executed licenses.     It has been a pleasure working with you to get these to the finish line, and I’m looking forward to seeing how the collaboration goes and the new products that will be developed!     Please don’t hesitate to reach out if there’s anything that I can do to help as the project moves forward.       All the best,  Thelma        THELMA TENNANT, ",February,2021,Neutral,Positive,0.2350064367055893,0.0087837213650345,0.7562097907066345
983,21-A-046,Active,Exclusive License,"Hi Thelma,     Thanks so much for the info. I will review the items in the SRA agreement. I did get some initial feedback from Bret (MBL PI) regarding the systems supplied by Iwaki:     The original plan was for Iwaki to pay for the prototyping system that we would test and functionalize at MBL.  It was my understanding that we would keep this prototype and receive one additional functionalized system.       Is John referring to systems purchased beyond the two systems that Bret mentions? I just want to be sure we’re on the same page here.      Two-year term on the SRA should be fine. Could we add an option to extend if need be?      Thanks again!  Adam     ",December,2020,Neutral,Positive,0.4366490840911865,0.0127693675458431,0.5505815744400024
984,21-A-046,Active,Exclusive License,"Thelma,     Thank you for all your changes. Our discussion today at 2:00 will be helpful for you to understand what’s most important to Iwaki. I’m fine with your changes and other responses. On some open items – On the SRA, 1.2 - 2 year term is OK (development will take less time than 2 years) , On 4.1 – Say 1 stand-alone system or 2 bench-top systems. On the MBL Iwaki Exclusive License 2.F., OK, cost.     We are very busy now, but will have a window of time to work on this in early 2021. We are looking forward to getting started and believe the system will be very well received in the market.      John      ",December,2020,Positive,Positive,0.5943108797073364,0.0119741726666688,0.3937149345874786
985,21-A-046,Active,Exclusive License,"Hi John,   My apologies – we’ve lost quite a number of staff in the last 8 months (including Bob, Sao-Mai and George who were working with you on this), and, having reviewed the past correspondence and talked with Adam Carter about the project, I feel terrible that this project has not been advanced in the meantime.       I look forward to working with you, and hope that we can work together to get these in place get the project launched efficiently.       I’ve made some significant modifications to the attached agreements, but perhaps ahead of you diving into these, could we have a quick call this week to discuss, so that I can make sure I understand the intended relationship and have drafted these documents appropriately?      I also made notes in the items list that you provided to Bob that hopefully are helpful (below), but again these are probably best reviewed in detail after we talk.     Are there some days/times this week that work for you?   Best Regards,",December,2020,Neutral,Positive,0.1159915402531623,0.0263824239373207,0.8576260209083557
986,21-A-046,Active,Exclusive License,"Hi Adam,     Thank you for sending – I’ll incorporate this into the trademark agreement.  Once the new standards are in place, please plan to send them to Iwaki so that they have the current guidelines for using the mark.     Re: background IP:  I looked through the disclosure documents and it looks like there’s plenty of info there.   Sorry to poke at a sore subject!  I will port this info into the license agreement.        Brett and Iwaki should agree to a scope of work before the SRA is executed.        On indemnification – I made the indemnification one-way for the licenses (Iwaki indemnifies MBL); the only outstanding question is indemnification in the SRA.        Best,",December,2020,Neutral,Positive,0.0736138895153999,0.0158618949353694,0.9105242490768432
987,21-A-046,Active,Exclusive License,"Hi John,     My apologies – it took me a little longer than I’d hoped to get the greenlight for signatures from our trademark counsel.  However, I’m delighted to be able to attach final versions of the three agreements – the license, the trademark agreement, and the sponsored research agreement.     If these look good to you, please go ahead and add the Iwaki signatures to each, and send me a pdf; we can get them counter-signed on this end.     Best Regards,",February,2021,Neutral,Positive,0.1924990862607956,0.0118668507784605,0.7956340312957764
988,21-A-046,Active,Exclusive License,"Thank you,",February,2021,Neutral,Positive,0.2797615230083465,0.0150362756103277,0.7052022218704224
989,21-A-046,Active,Exclusive License,"Hi Thelma,     Attached is our branding guide. Note: we are in the middle of a rebranding initiative so all of this will change in the next few months.     For background IP, can this be gleaned from the forms that Bret has submitted to Polsky already? He will likely go berserk if we have to go through the discovery process again. It was quite painful the first time.. Regarding the scope of work, we had originally hoped that Iwaki would take a first pass at drafting this.     I have reached out to Stefan Jellicoe for his input on mutual warranty. I’ve gotten no response. My primary question is how far reaching the clauses 2.6 and 8 are. Do they apply only to the SRA, or do they extend into the commercial product? If we are accepting this risk for a period of two years max while the prototype is delivered, that’s a much easier obstacle than if we are accepting risk even after the product hits the market. Perhaps you can answer that?     Beyond what has already been disclosed by Bret, I do not believe there is any additional technical info to be licensed.     Thanks again  Adam     ",December,2020,Neutral,Positive,0.0713441148400306,0.0244331210851669,0.9042227268218994
990,21-A-046,Active,Exclusive License,"Hi Thelma,     It was great to meet you on line too. Thanks for picking up this project. The terms below are fine.     Regards,",December,2020,Neutral,Positive,0.1188309863209724,0.0138029446825385,0.8673660755157471
991,21-A-046,Active,Exclusive License,"Hi John,     Thank you for talking last week – it was great to e-meet you, and I look forward to working with you to get these agreements in place.   I’m working on getting what are hopefully near final agreements to you in the next few days.       We did hear back from the investigator on one of the outstanding questions – the systems that would be provided to MBL under the collaborative agreement.      He said:    “The original plan was for Iwaki to pay for the prototyping system that we would test and functionalize at MBL.  It was my understanding that we would keep this prototype and receive one additional functionalized system.”       If that is consistent with your understanding – that a prototype would be built and tested at MBL, and one additional system would be provided – then I will make sure this is reflected in the agreement.     Best Regards,",December,2020,Neutral,Positive,0.1740291863679886,0.0112580815330147,0.8147127032279968
992,21-A-046,Active,Exclusive License,"Hi Adam,   Thanks for that info – I made some changes to the relevant section in the SRA that hopefully clarifies that.  Let me know what you think.     There are a few outstanding items on these agreements that I need some info on –   1. For the trademark agreement, can you send me the MBL marks, and any branding standards that MBL has for use of the marks?   2. For the SRA – the statement of work needs to be added, and a list of the background IP (technical info from Bret) also needs to be added.   We also need to get MBL’s input on the items flagged in the agreement before proceeding.  3. For the license agreement – is there existing technical information that we should license to Iwaki?   If so, can you please provide a list of this information?   For your information – I plan to add this license agreement to the end of the SRA as a form that can be executed for future IP, but if we have existing technical info, I can also execute a license now for that.        Generally, it would be great if you could do a close review of these agreements to make sure there aren’t any remaining items that need to be addressed from MBL’s perspective, or inconsistencies that have been introduced by the multiple hands touching this project.       Many thanks!  Thelma        THELMA TENNANT, ",December,2020,Neutral,Positive,0.0441864877939224,0.017704464495182,0.9381090998649596
993,21-A-046,Active,Exclusive License,"Hi Adam,     Thanks for checking in. I had a call with John Miersma on the 10th and it was great to “meet” him and go over the intended relationship and next steps.     I committed to getting a cleaned up set of agreements out to him this week.  Towards that end, I have a few questions I need MBL feedback on.     On the SRA:  1. Iwaki is ok with a 2 year term.   Can you confirm that’s fine from MBL’s perspective? 2. On the at-cost systems:  John would like to compromise on 1 stand alone system or 2 bench top systems provided at cost; the rest cost + 20%.   Can you confirm if MBL accepts? 3. There are several sections in the attached SRA that I flagged for your review, as I do not have domain over them in SRAs.    Specifically, these are Sections 2.6 and 8.2.    Iwaki has also asked for mutual indemnification in the SRA, and I can’t comment on that – it’s MBL’s decision.   Perhaps these are sections for you to discuss with Stefan Jellicoe?        Let me know your thoughts on these – I’m going to be cleaning up all three agreements within the next 24 hours to stay on track with what I told John in term of timing, and would be happy to have a call with you to discuss.   Best,",December,2020,Neutral,Positive,0.0749136507511138,0.0151141434907913,0.9099721908569336
994,21-A-046,Active,Exclusive License,"Ok – far as I can tell, looks like the licensed product might be a sub-offering of the multi-rack housing page on their website although the current offering is all custom order from the way the site is set up.     I haven’t come across anything that announces an all-plastic rack from Iwaki for sale as a standard product. The current ones are neither all plastic nor for cephalopods (which is what MBL’s design is meant for)     Best,",January,2022,Neutral,Positive,0.0693518966436386,0.0143003165721893,0.9163478016853333
995,21-A-046,Active,Exclusive License,"Hi Thelma,      The signature pages are attached. Full original copies will be mailed tomorrow.     Thank you for all of your help, stepping in mid-project and getting this done. We’re excited to get started on product design and development!     Best Regards,",February,2021,Neutral,Positive,0.3389636576175689,0.0117250736802816,0.6493112444877625
996,21-A-046,Active,Exclusive License,"Hi John,   Attached, please find the fully executed licenses.     It has been a pleasure working with you to get these to the finish line, and I’m looking forward to seeing how the collaboration goes and the new products that will be developed!     Please don’t hesitate to reach out if there’s anything that I can do to help as the project moves forward.       All the best,  Thelma        THELMA TENNANT, ",February,2021,Neutral,Positive,0.2350064367055893,0.0087837213650345,0.7562097907066345
997,21-A-046,Active,Exclusive License,"Hi Bill,     Attached, please find two partially executed licenses for your review and signature.   One agreement licenses technical information developed by Brett Grasse at MBL, related to the development of a salt water aquarium system for model organisms.       The second is a trademark license, that will allow Iwaki to use the MBL trademark on products developed in collaboration with MBL.    Stefan Quick and Jeremy Manier in the Office of Communications have reviewed and approved the use of the MBL marks (which include the UC mark and logo) for this purpose, and the license requires that any instances of use be approved by the University.       Please let me know if you have any questions.   Best,",February,2021,Neutral,Positive,0.0588538162410259,0.0122961942106485,0.928849995136261
998,21-A-046,Active,Exclusive License,"Hi Adam,        I’ve sent the two licenses to our signatory for execution, and will send those to John as soon as they are ready.   Could you have the attached sponsored research agreement signed and revert it to John?     Best Regards,",February,2021,Neutral,Positive,0.1337756216526031,0.0089451726526021,0.8572791814804077
999,21-A-046,Active,Exclusive License,"Hi Teana,   Can you stick this in Inteum with the other Iwaki stuff?     YAY!   Almost done with this one!!   TT     ",February,2021,Neutral,Positive,0.0618135742843151,0.037314336746931,0.9008720517158508
1000,21-A-046,Active,Exclusive License,"Hi Thelma     Bret and I are reviewing the scope of work document together shortly.  I’ll send it over when complete.   Thanks, Eric     ",January,2021,Neutral,Positive,0.1157858371734619,0.0127680031582713,0.8714461922645569
1001,21-A-046,Active,Exclusive License,"Hi John,     Apologies for coming in a bit late on my self-imposed deadline for these.       I’ve attached the three agreements.  They are cleaned up and include just a few more edits that either reflect our recent conversations on issues or clean up inconsistencies in the agreement.       There are a few things we need to wrap up the Sponsored Research Agreement:    1. Could you provide the mutual indemnification language that you usually use?   We are still awaiting feedback from our sponsored research team on this section and the warranties section, but this might be helpful to nudge them into a response.    2. We still need a statement of work for Exhibit A.   My understanding is that Iwaki was going to draft this.    3. Please let me know if there is any Iwaki background IP that should be listed in Exhibit C.        I believe that the technology license and the trademark license are in fairly good shape; let me know if Iwaki concurs and I will prepare final versions for signatures.      I’ve attached the MBL trademark brand guide, which will be included as an exhibit in the trademark agreement.        Let me know if you have any additional comments or concerns, or if it would be helpful to hop on a quick call to discuss.  I am out of the office until January 4th, but would be happy to have a call that week.   Best Regards,",December,2020,Neutral,Positive,0.0459933839738369,0.0219852961599826,0.9320213794708252
1002,21-A-046,Active,Exclusive License,"Hi Thelma,     John had offered to supply mutual indemnification language that they frequently use. Could we request that to see exactly what it looks like? For 2.6 Disclaimer of Warranties, I have been unsuccessful in getting feedback from URA on this. I will keep trying. We’d like to at least hear URA’s opinion on this before making a decision.      For the scope of work, we understand it needs to be mutually agreed to but we had hoped Iwaki would take the first pass at drafting it so we could then work together to finalize.      Thanks again,  Adam        ",December,2020,Neutral,Positive,0.24489127099514,0.0212936177849769,0.7338151335716248
1003,21-A-046,Active,Exclusive License,"HI John,   Thank you!   I will get this incorporated into the agreement and hope to have near final versions out to you by Monday at the latest.   Best,",December,2020,Neutral,Positive,0.1339229345321655,0.009398017078638,0.8566790223121643
1004,21-A-053,Active,Exclusive License,"Hi Emad,     Thank you for pinging, and your timing is great – I just got off the phone an hour ago with our counsel and was able to finish review of sections that required his attention, so the latest draft of the license is attached.     I do have to apologize for having to reserve one section – I’ve not yet heard back from our insurance counsel, so if you could please leave that section redlined for now as you review, I’ll incorporate their changes in our next turn of the draft.     I will make an introduction between Melissa Fassbender, our communications person who will work with you on the press release, and your team under a separate email momentarily; thank you for the reminder.     Best Regards,",April,2021,Neutral,Positive,0.068851001560688,0.0164806265383958,0.9146683216094972
1005,21-A-053,Active,Exclusive License,"Thelma,     I am in receipt of your email and revised agreement.  Pierre and his team will work to finalize the relevant sections and revert back to you.     I appreciate the introduction to Melissa under separate cover.  The entire team is looking forward to closing this transaction and making the joint announcement.       All the best,  Emad     --  Emad Samad  |  Principal  |  octaviant  317 George Street, Suite 320, New Brunswick, NJ 08901 | (p) 732-575-5003  |  emad@octaviant.com ",April,2021,Neutral,Positive,0.0483952388167381,0.0159664899110794,0.9356382489204408
1006,21-A-053,Active,Exclusive License,"Hi Emad,     Thank you for the quick response.   We look forward to receiving the draft once you’ve had time to review, and share your enthusiasm to finalize the license and move forward with the project!     Best Regards,",April,2021,Positive,Positive,0.7258813977241516,0.0089614978060126,0.2651571035385132
1007,21-A-053,Active,Exclusive License,"Hello Thelma,     Thank you for the revised draft of the Exclusive License Agreement. We recognize and appreciate that the University made substantial efforts in this draft.     Please find attached our markup, in which we have accepted the great majority of the University’s comments in the same spirit of moving rapidly towards finalization.     As you will see, we have accepted pretty much all the business points in your last draft. The great majority of our remaining comments relate to specific points that would be difficult or impossible for us to justify to or have accepted by future investors or sublicensee(s). Since the ultimate success of our program will require substantial future investments and most likely a sublicense, it is critical for us to address these points in order to have a clear path forwards in the interest of both parties.     Best regards,",May,2021,Neutral,Positive,0.1843162477016449,0.0100767966359853,0.8056069612503052
1008,21-A-053,Active,Exclusive License,"OK, great.  Thanks for the update. I am pleased to learn that the process is moving forward.     Brian     ",May,2021,Positive,Positive,0.901429295539856,0.0135465813800692,0.0850241631269455
1009,21-A-053,Active,Exclusive License,"Hi Thelma,      Thank you for providing us with the revised draft of licence. We shall revert to you on this matter, later this week or early next week.      While reviewing the draft, I have the following questions to you:   - You mentioned that there is an additional pending patent application US17/248432. I am unable to find the prosecution of this patent application in the USPTO website. Could you please send me the copy of the patent application US17/248432 and the last office actions ?   - Do you have determined the expiration date of US10,905,663 patent with the terminal disclaimer (324days) ?       With my best regards     Pierre     _________________________  Pierre MINIOU, PhD, MBA  Chief Operating Officer     InFlectis BioScience  Halle 13 - Bio Ouest Ile de Nantes  21 rue La Noue Bras de Fer   44200 NANTES  France     Phone: +33 6 07 08 60 98  pierreminiou@inflectisbioscience.com ",May,2021,Neutral,Negative,0.0179710369557142,0.0576252713799476,0.924403727054596
1010,21-A-053,Active,Exclusive License,"Hi Thelma,     Thank you for your quick response.     Looking forward to hearing from you,     Best,",January,2022,Neutral,Positive,0.2568081021308899,0.0140897296369075,0.7291021943092346
1011,21-A-053,Active,Exclusive License,"Teana,     It appears that my email below and its attachments would not go through.     Please use the link hereafter to access all the documents attached (14 files).     ",December,2021,Neutral,Negative,0.0205823350697755,0.038249671459198,0.9411680102348328
1012,21-A-053,Active,Exclusive License,"Hi Russ,     My apologies – We received the attached shareholder’s agreements and associated forms just before the holidays in December, and just heard from the company that they have to get these back from us and signed in January.   (!!)       Could you let me know if there are any issues with the attached?       This is for a recent exclusive license that we completed with the French company, Inflectis, for a multiple-sclerosis technology that was developed in Brian Popko’s lab (he is now at Northwestern).     Many thanks, and apologies for asking for this last-minute.  Best Regards,",January,2022,Neutral,Positive,0.098130814731121,0.0463395379483699,0.8555296659469604
1013,21-A-053,Active,Exclusive License,"No worries, I’ll review this week.     Russell J. Herron  Sr. Associate General Counsel  University of Chicago  773-401-1664 (mobile)           ",January,2022,Neutral,Positive,0.032339658588171,0.0218638386577367,0.945796549320221
1014,21-A-053,Active,Exclusive License,"Thelma,     I’ve reviewed the docs for our Inflectis stock allocation.  Can you confirm that per the license agreement we are to receive common shares worth €306,670? We are receiving series “O” shares, which are basically common stock.     The documents are pretty atypical from what we see for U.S companies, but most of the same features and concepts are still there.  In addition to O shares, the company also has a few series of preferred shares with preference ahead of the O shares in liquidation, merger and stock sales.  Per the bylaws, all shares, including O shares, come with subscription rights to purchase a pro rata share of future stock issuances by the company.  Preferred shareholders have full ratchet subscription rights, but O shares do not.     Holders of O shares do not have the information, access or audit rights given to preferred shareholders.  If we have information rights in our license agreement, this may not be a problem.  Otherwise, you could ask for them in a side arrangement.       There is a shareholders agreement, amended various times, that includes pre-emptive rights, tag-along rights, drag along rights, and transfer restrictions.  None of the terms are unusual or especially disadvantageous to holders of O shares.     In summary, I did not see anything here that should give Polsky concerns about accepting the shares.     Russ     Russell J. Herron  Sr. Associate General Counsel  University of Chicago  773-401-1664 (mobile)           ",January,2022,Neutral,Negative,0.0250650607049465,0.0317422896623611,0.9431926012039183
1015,21-A-053,Active,Exclusive License,"Hi Russ,     Thanks for your quick review of this!     To answer your question on how many shares we should receive the license stated that we would receive 3,370 shares of common stock, which represented 1% of the company at the time:     A.     Common Stock Grant. Following the Effective Date, Company shall irrevocably issue to University, in partial consideration of Company’s receipt of the licenses granted under this Agreement, three thousand three hundred seventy (3,370) shares of common stock, representing one percent (1%) of the outstanding common and preferred shares, on a fully diluted basis, of Company on the Effective Date, after accounting for the equity issued pursuant to Company’s latest fundraising for an amount of € 8,196,057.40 (including new equity investments and conversions of past shareholder debt into equity) and for the 2,362 French Tech Bridge OBSA share subscription warrants and the 16,851 BSPCE 2021-1 founder share subscription warrants / BSA 2021-2 share subscription warrants issued or to be issued by the Company following the Company’s latest fundraising. The shares issued to University shall be common stock with the same rights and obligations as the shares of common stock owned by the Company’s founders. To enable University to subscribe for these new shares, Company shall owe University an additional consideration of € 306,670 that shall be due and payable by Company to University on the Effective Date, it being understood that this consideration shall in no event be paid in cash but shall be allocated by University exclusively to subscribing for the new shares issued pursuant to this Section 3. B by way of set off between the consideration due to University and the amount due by University to pay up its newly issued 3,370 shares of common stock.        It looks like section 2.2 of the UChicago Accession agreement did specify the 3,370 shares, so if that number of shares is still consistent with the expected 1% as of the effective date (which was 6/18/2021), I think that’s right.        Let me know if your read of these documents is consistent with that (I’ve also attached the license, in case that’s helpful!) and if so, I’ll get these out to our signatory.     Many thanks,  Thelma     ",January,2022,Neutral,Positive,0.0437557473778724,0.0168276485055685,0.9394165873527528
1016,21-A-053,Active,Exclusive License,"Hi Philippe,     Thank you for sending the forms.  We’ve completed our review, and the signed documents are attached.   Let us know if you need anything else from us on this!     Best Regards,",January,2022,Neutral,Positive,0.0980952233076095,0.0144975204020738,0.8874073028564453
1017,21-A-053,Active,Exclusive License,"Hi Thelma,     Thanks for your diligence and the signed documents.     Please find attached the following fully executed documents:     -          Accession Agreement to Shareholders’ Agreement  -          Up-to-date by-laws (French and English version)  -          Decisions taken by the President on December 23, 2021 (French version only)     Please let me know should you have any questions. Thank you.     On a different note, Inflectis is currently seeking funding for its exploratory phase 2 clinical trial in ALS bulbar patients in France and Italy. I shall keep you posted with any developments. Same thing with any legal documentation to be shared among shareholders of the company in the future.     Best regards,",January,2022,Neutral,Positive,0.0956176593899726,0.0105715524405241,0.8938107490539551
1018,21-A-053,Active,Exclusive License,"Dear Teana,   Please find attached the progress report for the year 2021. Please acknowledge receipt and let me know whether it fits with your expectations.   Best regards  Pierre        De : Teana Stocco ",February,2022,Neutral,Positive,0.0510887056589126,0.0199450850486755,0.928966224193573
1019,21-A-053,Active,Exclusive License,"Thank you for the update, Philippe, and congratulations!     Best,",February,2022,Positive,Positive,0.5096823573112488,0.0165766011923551,0.4737410843372345
1020,21-A-053,Active,Exclusive License,"Dear All,     It is my pleasure to inform you that the Company and its shareholders / members of the Strategic Committee, namely Philippe Guédat, Pierre Miniou, FPCI Go Capital Amorçage, and Remiges Biopharma Fund LP, have entered today into a non-binding term sheet with Panakès Partners, an Italian-based VC fund, to finance the Company’s phase 2 clinical trial in ALS bulbar onset patients with IFB-088 in France and Italy. Panakès (lead investor) will contribute up to € 6.0 million, a new investor to be identified up to € 4.0 million, and existing investors will be given the opportunity to participate up to € 2 million in this financing round of € 12.0 million in aggregate if the € 2.15 million French Tech Bridge loan of Bpifrance, France’s public investment bank, cannot be converted. Investors participating in the round will receive P5 preferred shares of the Company, the most senior class of shares. The P5 preferred shares will be issued with an issue price of € 104.65, which represents a 15% mark-up to the March 2021 internal financing round. It is planned to complete closing within 90 days from February 15, 2022 after completion of all due diligence and legal documentation.     Please find attached a copy of the fully executed Panakès term sheet for further information.     I shall keep you posted with next steps. Meanwhile please let me know should you have any questions. Thank you.     Best regards,",February,2022,Neutral,Positive,0.1183541789650917,0.0090346056967973,0.8726112246513367
1021,21-A-053,Active,Exclusive License,"Hi Philippe,   Thank you for sending; we acknowledge receipt.   Best Regards,",January,2022,Neutral,Positive,0.2327385544776916,0.0132326949387788,0.7540287375450134
1022,21-A-053,Active,Exclusive License,"Hi Philippe,     Thank you for sharing the fully executed documents, and for the helpful update on the status of the project.   We look forward to future updates as the trial  planning progresses!     All the best,  Thelma        THELMA TENNANT, ",January,2022,Neutral,Positive,0.1761212944984436,0.0095493681728839,0.8143293857574463
1023,21-A-053,Active,Exclusive License,"Hi Thelma,     Please find attached the remaining documents (French version only) related to the operation contemplated:     -          Statutory auditors’ report on the statement of account (Payable to University of Chicago) - “2112 INFLECTIS BISOCIENCE arête de comptes University Chicago”  -          Statutory auditors’ depositary certificate - “G9-7 - 2112 certificat du depositaire-Signé”     Please let me know should you have any questions. Thank you.     Best,",January,2022,Neutral,Positive,0.0333997011184692,0.0227968972176313,0.9438034296035768
1024,21-A-053,Active,Exclusive License,"Yes, this will be Bill.     However, we have to review them before Bill signs, so could you ask him to send them to us in Word form first?   Thank you!  TT     ",November,2021,Neutral,Positive,0.1069607958197593,0.0122963469475507,0.8807428479194641
1025,21-A-053,Active,Exclusive License,"Teana,     Thank you for the information.     The draft legal documentation will indeed be sent to you for review in advance of signing.     Best regards,",November,2021,Neutral,Positive,0.0617816746234893,0.0169736612588167,0.9212446808815002
1026,21-A-053,Active,Exclusive License,"Hi Thelma,      Thank you for sending the revised draft which is now almost finalized.      There are 4 remaining items:   7.B.ii: we proposed a slight modification to your proposed wording: “to the reasonable satisfaction”, instead of “to the satisfaction”.  8G:  we are awaiting feedback from your insurance counsel.   9E: this is about the contract assignment by UoC to a third party; we propose a clarification (see our attorney comment in the text).   Schedule A: Can we get a copy of the pending US patent application 17/248,432 and the last office action from USPTO ? I can’t get access to it through the USPTO portal.      Best regards     Pierre     _________________________  Pierre MINIOU, PhD, MBA  Chief Operating Officer     InFlectis BioScience  Halle 13 - Bio Ouest Ile de Nantes  21 rue La Noue Bras de Fer   44200 NANTES  France     Phone: +33 6 07 08 60 98  pierreminiou@inflectisbioscience.com ",May,2021,Neutral,Negative,0.0301001239567995,0.0329345390200614,0.9369654059410096
1027,21-A-053,Active,Exclusive License,"Hi Pierre,   Thank you for sending the revised license draft, and for the helpful comments from counsel.  I think we are down to just a few remaining items in the attached; our counsel did agree to the representation Inflectis proposed in the last draft, as well.     I would note – I am still awaiting feedback from our insurance counsel (I’m so sorry for this delay!) so that section remains reserved in the attached, but I am continuing to request feedback on this point and will let you know of any proposed changes they require to that section as soon as I receive them.       Best Regards,",May,2021,Neutral,Positive,0.0444349199533462,0.0298461616039276,0.9257189631462096
1028,21-A-053,Active,Exclusive License,"Hi Pierre,   Thank you for your helpful comments!  We were able to accept all of the proposed changes to 7B and 9E.        Our insurance counsel did respond and unfortunately did not accept the proposed alternative language in 8G, so I have reverted that section.  Hopefully this is acceptable to Inflectis.       If this version is acceptable, I can provide a clean copy for signatures.       I’ve attached a copy of the continuing application.  Apologies for that!  As it was recently filed, it’s possible that it hasn’t published yet.     Best Regards,",June,2021,Neutral,Positive,0.1495755314826965,0.0214059855788946,0.8290185332298279
1029,21-A-053,Active,Exclusive License,I received confirmation yesterday that both of the wires were received.  They will be in this week’s deposit.      Doreen     ,July,2021,Neutral,Positive,0.0433700568974018,0.0154065657407045,0.9412233829498292
1030,21-A-053,Active,Exclusive License,"Hello Doreen,     You should have received by now payment for both invoices attached to your email below. Please revert back to me should this not be the case. Thank you.     Besides, I wanted to inform you about status as far as the stock grant to the University of Chicago as per article 3. B. Common Stock Grant of the licence agreement. We are also contemplating a stock warrant grant (ESOP) and would like to move forward on both operations simultaneously. We are aiming at closing for both operations by the end of September. I hope that this is fine with you and shall keep you posted about progress.     Please let me know should you have any questions. Thank you.     Best regards,",July,2021,Neutral,Positive,0.1087329536676406,0.0111931459978222,0.8800738453865051
1031,21-A-053,Active,Exclusive License,"Hi Brian,     Thanks for catching these things!    Melissa (cc’d) jumped on the changes and the article on our website should be right now.        Apparently Inflectis’ PR company put the figure together, so you may see it appear elsewhere, unfortunately.   But we completely understand your concern about the scientific accuracy here, and Melissa has removed the figure from our website so that at least we aren’t disseminating it!   Best Regards,",June,2021,Neutral,Negative,0.0339067913591861,0.2964220345020294,0.6696711778640747
1032,21-A-053,Active,Exclusive License,"Hi Pierre,     A fully executed copy of the license is attached for your records.        It has been a pleasure working with you and the Inflectis team to get this agreement in place, and we are very much looking forward to seeing the technology advance in your team’s capable hands!     Best Regards,",June,2021,Positive,Positive,0.6489173769950867,0.0090502295643091,0.3420323729515075
1033,21-A-053,Active,Exclusive License,"Hi Teana,   Apparently the term summary I sent you earlier didn’t save properly so there’s all sorts of weird edits in it.   Here’s the fixed one!  Sorry about that….     TT     ",June,2021,Negative,Negative,0.0259675327688455,0.6524574756622314,0.3215750157833099
1034,21-A-053,Active,Exclusive License,"Hi Teana,   The pre-ex checklist and the term summary for the Inflectis license are attached!   TT",June,2021,Neutral,Negative,0.0230303090065717,0.0258231293410062,0.9511466026306152
1035,21-A-053,Active,Exclusive License,"Hi Pierre,     Thank you for sending the partially executed version!   I’ll get it countersigned and back to you shortly.        We are delighted to work with you on a press release.  I’m copying in my colleague, Melissa Fassbender, who has been working on this on our end.   Best Regards,",June,2021,Neutral,Positive,0.2458011955022812,0.0117202214896678,0.7424785494804382
1036,21-A-053,Active,Exclusive License,"Hi Thelma,   Thank you for these nice words. It has been a pleasure too.   We are now aiming at advancing the technology into clinic as fast as possible for the benefit of patients. We will keep you posted about our progress.   Best regards  Pierre     De : Thelma Tennant ",June,2021,Neutral,Positive,0.1447758078575134,0.0094644417986273,0.8457597494125366
